Date,COLD,EGP,FR,ILPT,LINE,LXP,PLD,PLYM,REXR,SPY,STAG,TRNO,VNQ
2011-11-18,,26.42882537841797,6.721947193145752,,,16.151920318603516,17.91933822631836,,,94.6716537475586,4.958237648010254,8.503005981445312,31.493364334106445
2011-11-21,,25.626623153686523,6.572094440460205,,,15.349740982055664,17.053955078125,,,92.87101745605469,4.868259429931641,8.346426963806152,30.697376251220703
2011-11-22,,25.56975746154785,6.51500940322876,,,15.024540901184082,16.709102630615234,,,92.50625610351562,4.877731800079346,8.189846992492676,30.555227279663086
2011-11-23,,24.906505584716797,6.193897247314453,,,14.547560691833496,16.214595794677734,,,90.46502685546875,4.754604339599609,7.788180828094482,29.634130477905273
2011-11-25,,24.792808532714844,6.1082658767700195,,,14.374125480651855,16.403291702270508,,,90.29427337646484,4.825640678405762,7.774566650390625,29.764909744262695
2011-11-28,,25.5318603515625,6.393698215484619,,,15.653268814086914,17.02141571044922,,,92.90982818603516,4.986652851104736,8.203463554382324,30.43014144897461
2011-11-29,,25.557126998901367,6.343747615814209,,,15.631587028503418,16.95635414123535,,,93.1737289428711,4.953502655029297,8.114959716796875,30.384647369384766
2011-11-30,,26.889938354492188,6.779035568237305,,,16.433767318725586,18.101526260375977,,,97.00775909423828,4.967709064483643,8.714048385620117,31.800397872924805
2011-12-01,,26.466726303100586,6.650589942932129,,,16.412078857421875,17.893314361572266,,,96.99226379394531,4.9345574378967285,8.434927940368652,31.53887367248535
2011-12-02,,26.473037719726562,6.800443172454834,,,16.238643646240234,18.088516235351562,,,96.9068603515625,5.071890354156494,8.700433731079102,31.510427474975586
2011-12-05,,26.940481185913086,7.093009948730469,,,17.062501907348633,18.543977737426758,,,97.96239471435547,5.105041980743408,8.843400955200195,31.777667999267578
2011-12-06,,26.750972747802734,7.107280731201172,,,16.737287521362305,18.45939826965332,,,97.9934310913086,5.015064716339111,9.136137962341309,31.72649574279785
2011-12-07,,26.69412612915039,7.171504497528076,,,16.693931579589844,18.765214920043945,,,98.35824584960938,5.057684898376465,8.938709259033203,32.07331466674805
2011-12-08,,25.835060119628906,6.957428455352783,,,15.631587028503418,18.179603576660156,,,96.20060729980469,5.123985767364502,8.428119659423828,31.34554672241211
2011-12-09,,26.2772274017334,7.05733060836792,,,15.978469848632812,18.674114227294922,,,97.83043670654297,5.2187018394470215,8.993170738220215,32.03352355957031
2011-12-12,,25.936132431030273,6.793305397033691,,,15.913434982299805,17.93235206604004,,,96.40238189697266,5.185551166534424,8.843400955200195,31.46495819091797
2011-12-13,,25.65818214416504,6.607773780822754,,,15.674945831298828,17.633045196533203,,,95.50209045410156,5.166605472564697,8.802550315856934,31.095373153686523
2011-12-14,,25.971725463867188,6.479328155517578,,,15.60990047454834,17.5484619140625,,,94.48534393310547,5.337090969085693,9.503762245178223,31.277320861816406
2011-12-15,,26.502811431884766,6.800443172454834,,,15.848390579223633,17.910083770751953,,,94.82682800292969,5.327618598937988,9.701183319091797,31.800397872924805
2011-12-16,,26.79074478149414,6.786172389984131,,,16.151920318603516,18.087600708007812,,,94.9674301147461,5.280263423919678,9.79649829864502,32.15292739868164
2011-12-19,,26.547597885131836,6.693403244018555,,,15.71830940246582,17.65365982055664,,,93.95207977294922,5.157135486602783,9.782882690429688,31.87432861328125
2011-12-20,,27.513769149780273,7.071603775024414,,,16.433767318725586,18.574142456054688,,,96.79508972167969,5.275528907775879,10.354743957519531,32.84088897705078
2011-12-21,,27.814516067504883,7.0644683837890625,,,16.260316848754883,18.58072280883789,,,96.98252868652344,5.398656845092773,10.477286338806152,32.82952117919922
2011-12-22,,27.923280715942383,7.249996662139893,,,16.32535743713379,18.9291934967041,,,97.8416976928711,5.483895778656006,10.640671730041504,33.30144119262695
2011-12-23,,27.840106964111328,7.214319705963135,,,16.455446243286133,19.014667510986328,,,98.71644592285156,5.554933071136475,10.715560913085938,33.44632339477539
2011-12-27,,28.076847076416016,7.292813301086426,,,16.412078857421875,19.06726837158203,,,98.79456329345703,5.583343982696533,10.599823951721191,33.59578323364258
2011-12-28,,27.8528995513916,7.121553421020508,,,16.35697364807129,18.72536849975586,,,97.49801635742188,5.568814277648926,10.184545516967773,33.193363189697266
2011-12-29,,27.961692810058594,7.228593349456787,,,16.70968246459961,18.784543991088867,,,98.50560760498047,5.389644145965576,10.320701599121094,33.4865608215332
2011-12-30,,27.820905685424805,7.299951076507568,,,16.51128387451172,18.797698974609375,,,98.02135467529297,5.554289817810059,10.307084083557129,33.342830657958984
2012-01-03,,28.18561363220215,7.642467975616455,,,16.841949462890625,19.225067138671875,,,99.58342742919922,5.757676601409912,10.511323928833008,33.6245231628418
2012-01-04,,28.044858932495117,7.506888389587402,,,16.621509552001953,18.7385196685791,,,99.7396240234375,5.699563026428223,10.449654579162598,33.049644470214844
2012-01-05,,28.505556106567383,7.556840419769287,,,16.665590286254883,19.225067138671875,,,100.00519561767578,5.718936443328857,10.230380058288574,33.36008834838867
2012-01-06,,28.371185302734375,7.435531139373779,,,16.621509552001953,18.9291934967041,,,99.7474365234375,5.622084617614746,10.319461822509766,33.250858306884766
2012-01-09,,28.083236694335938,7.349902153015137,,,16.445144653320312,18.758251190185547,,,99.98954010009766,5.559133529663086,10.305757522583008,33.13587951660156
2012-01-10,,28.518346786499023,7.585381507873535,,,16.665590286254883,19.27109146118164,,,100.85652923583984,5.655980587005615,9.456076622009277,33.50381088256836
2012-01-11,,28.81908416748047,7.742372035980225,,,16.73172950744629,19.47490692138672,,,100.9112319946289,5.675353527069092,9.462930679321289,33.73949432373047
2012-01-12,,28.47355842590332,7.613924503326416,,,16.9080810546875,19.54065704345703,,,101.1533203125,5.675353527069092,9.442375183105469,33.49230194091797
2012-01-13,,28.531143188476562,7.57111120223999,,,16.753772735595703,19.442041397094727,,,100.6300277709961,5.588188648223877,9.421815872192383,33.56703567504883
2012-01-17,,28.908658981323242,7.5996527671813965,,,17.018306732177734,20.079803466796875,,,101.02054595947266,5.665668487548828,9.43552303314209,33.84296798706055
2012-01-18,,29.215789794921875,7.849403381347656,,,17.72372817993164,20.204730987548828,,,102.13744354248047,5.728620529174805,9.545154571533203,34.078678131103516
2012-01-19,,29.401348114013672,7.792319297790527,,,18.12052345275879,20.57949447631836,,,102.6763687133789,5.685039520263672,9.483489990234375,34.21089553833008
2012-01-20,,29.52291488647461,7.870816230773926,,,18.14257049560547,20.895092010498047,,,103.05906677246094,5.660825729370117,9.565715789794922,34.42360305786133
2012-01-23,,29.676494598388672,7.877951622009277,,,18.05439567565918,20.91482162475586,,,102.79354095458984,5.76251745223999,9.593121528625488,34.590309143066406
2012-01-24,,29.996408462524414,7.984989643096924,,,18.164615631103516,21.158092498779297,,,102.6763687133789,5.801253318786621,9.757576942443848,34.854766845703125
2012-01-25,,30.341941833496094,8.177654266357422,,,18.87003517150879,21.283010482788086,,,103.53551483154297,5.869050025939941,9.915180206298828,35.303157806396484
2012-01-26,,30.70025062561035,8.284692764282227,,,19.02434539794922,21.401357650756836,,,103.0044174194336,5.941683292388916,9.730169296264648,35.55035400390625
2012-01-27,,30.80903434753418,8.348916053771973,,,18.89208221435547,21.38163948059082,,,102.95758056640625,5.941683292388916,9.826101303100586,35.56185531616211
2012-01-30,,30.380327224731445,8.163386344909668,,,18.759817123413086,20.77674102783203,,,102.60606384277344,5.9126362800598145,9.668498039245605,35.29741287231445
2012-01-31,,30.393131256103516,8.19192886352539,,,18.958215713500977,20.84906578063965,,,102.56703186035156,5.801253318786621,9.675349235534668,35.469871520996094
2012-02-01,,31.039382934570312,8.3203706741333,,,19.48728370666504,21.39478874206543,,,103.46524047851562,5.9077887535095215,9.92888069152832,35.820552825927734
2012-02-02,,30.89860725402832,8.313236236572266,,,19.729768753051758,21.572307586669922,,,103.62925720214844,5.89810848236084,9.832954406738281,35.901031494140625
2012-02-03,,31.436080932617188,8.51303768157959,,,19.70772361755371,21.802431106567383,,,105.08199310302734,6.072434425354004,9.86721420288086,36.401180267333984
2012-02-06,,31.52567481994629,8.541583061218262,,,19.619550704956055,21.684080123901367,,,105.01168060302734,6.048220157623291,10.024813652038574,36.28620529174805
2012-02-07,,31.461687088012695,8.441680908203125,,,19.11252212524414,21.887907028198242,,,105.27727508544922,5.92232084274292,9.963143348693848,36.19422149658203
2012-02-08,,32.184722900390625,8.541583061218262,,,18.98025894165039,22.473068237304688,,,105.58971405029297,6.019169807434082,9.976846694946289,36.25746154785156
2012-02-09,,31.538463592529297,8.577259063720703,,,19.04638671875,22.433626174926758,,,105.72245025634766,5.9562153816223145,9.839805603027344,35.99301528930664
2012-02-10,,31.436080932617188,8.391732215881348,,,18.80390167236328,21.743255615234375,,,104.9414291381836,5.810939788818359,9.76442813873291,35.65958786010742
2012-02-13,,31.871200561523438,8.51303768157959,,,18.958215713500977,22.190353393554688,,,105.72245025634766,5.9562153816223145,9.839805603027344,36.021759033203125
2012-02-14,,31.807209014892578,8.455955505371094,,,18.737768173217773,21.953655242919922,,,105.58971405029297,5.9126362800598145,9.819247245788574,35.653839111328125
2012-02-15,,31.50647735595703,8.413141250610352,,,18.627546310424805,21.868183135986328,,,105.09757232666016,5.946526050567627,9.730169296264648,35.441131591796875
2012-02-16,,32.3510856628418,8.62721061706543,,,19.09048080444336,22.262676239013672,,,106.26136779785156,5.936844825744629,9.86721420288086,35.81480407714844
2012-02-17,,32.152732849121094,8.634346961975098,,,18.71572494506836,22.35472869873047,,,106.54255676269531,5.902942657470703,9.887772560119629,35.84354782104492
2012-02-21,,31.468093872070312,8.427412986755371,,,18.340965270996094,22.131174087524414,,,106.58943176269531,5.965897560119629,9.730169296264648,35.28591537475586
2012-02-22,,31.25052833557129,8.306100845336914,,,18.18665313720703,21.638059616088867,,,106.24578094482422,5.975583076477051,9.675349235534668,34.986995697021484
2012-02-23,,31.743223190307617,8.670026779174805,,,18.71572494506836,22.131174087524414,,,106.71440887451172,6.009482383728027,9.839805603027344,35.42388916015625
2012-02-24,,31.500059127807617,8.570128440856934,,,19.355016708374023,22.27582359313965,,,106.94869995117188,6.028849124908447,9.894622802734375,35.469871520996094
2012-02-27,,31.25052833557129,8.570128440856934,,,19.795900344848633,22.282400131225586,,,107.12831115722656,6.024011611938477,9.716464042663574,35.41239547729492
2012-02-28,,30.8922061920166,8.51303768157959,,,19.39910888671875,22.085155487060547,,,107.44072723388672,5.994950771331787,9.524598121643066,35.20543670654297
2012-02-29,,30.834630966186523,8.434545516967773,,,19.06843376159668,22.131174087524414,,,107.01897430419922,5.951374530792236,9.74387264251709,35.06172180175781
2012-03-01,,31.39767837524414,8.455955505371094,,,19.310924530029297,22.22322654724121,,,107.57353210449219,6.0143208503723145,9.606828689575195,35.274410247802734
2012-03-02,,30.94341468811035,8.377461433410645,,,19.332969665527344,22.18377113342285,,,107.24549102783203,6.1886491775512695,9.483489990234375,35.22267532348633
2012-03-05,,31.54486083984375,8.56299114227295,,,19.6856746673584,22.66374969482422,,,106.80812072753906,6.2709736824035645,9.682202339172363,35.579105377197266
2012-03-06,,31.109758377075195,8.384592056274414,,,19.134565353393555,22.150907516479492,,,105.24600982666016,6.266130447387695,9.51775074005127,35.10770034790039
2012-03-07,,31.28253746032715,8.51303768157959,,,19.37705421447754,22.492795944213867,,,105.98020935058594,6.319398880004883,9.695906639099121,35.29741287231445
2012-03-08,,31.141746520996094,8.555855751037598,,,19.421154022216797,22.274032592773438,,,107.03459930419922,6.479198932647705,9.504045486450195,35.11345672607422
2012-03-09,,31.615251541137695,8.498767852783203,,,19.575458526611328,22.63201332092285,,,107.44857788085938,6.416242599487305,9.593121528625488,35.28591537475586
2012-03-12,,31.570459365844727,8.455955505371094,,,19.663637161254883,22.53257942199707,,,107.45633697509766,6.435616970062256,9.750724792480469,35.54460144042969
2012-03-13,,31.99276351928711,8.677164077758789,,,20.413150787353516,23.149085998535156,,,109.39336395263672,6.5324625968933105,9.832954406738281,36.263206481933594
2012-03-14,,32.20391082763672,8.684296607971191,,,19.90612030029297,23.089426040649414,,,109.2762451171875,6.488881587982178,9.5999755859375,36.16546630859375
2012-03-15,,32.14572525024414,8.748519897460938,,,20.082481384277344,23.20212173461914,,,109.9088363647461,6.590575695037842,9.57941722869873,36.11374282836914
2012-03-16,,32.022884368896484,8.777069091796875,,,20.082481384277344,23.374479293823242,,,110.06108093261719,6.546989917755127,9.57941722869873,36.32069396972656
2012-03-19,,32.229774475097656,8.834150314331055,,,20.32496452331543,23.520322799682617,,,110.49247741699219,6.634156227111816,9.689057350158691,36.57364273071289
2012-03-20,,32.022884368896484,8.670026779174805,,,20.302927017211914,23.387739181518555,,,110.17085266113281,6.6583709716796875,9.654791831970215,36.52189254760742
2012-03-21,,31.900043487548828,8.605807304382324,,,20.280885696411133,23.480545043945312,,,109.99044799804688,6.697108268737793,9.5999755859375,36.47017288208008
2012-03-22,,31.570310592651367,8.44881820678711,,,19.751821517944336,23.222003936767578,,,109.19812774658203,6.566361427307129,9.613678932189941,35.970035552978516
2012-03-23,,31.725481033325195,8.463086128234863,,,19.421154022216797,23.334701538085938,,,109.55113220214844,6.76490592956543,9.778135299682617,36.19422149658203
2012-03-26,,32.184513092041016,8.641488075256348,,,20.104530334472656,23.672792434692383,,,111.08872985839844,6.716477870941162,9.791838645935059,36.6184196472168
2012-03-27,,32.31382369995117,8.612943649291992,,,20.192707061767578,23.50043296813965,,,110.74356842041016,6.697108268737793,9.668498039245605,36.62421417236328
2012-03-28,,32.15219497680664,8.662891387939453,,,20.337970733642578,23.23526382446289,,,110.19441986083984,6.711911678314209,9.647939682006836,36.566261291503906
2012-03-29,,32.25563430786133,8.65575885772705,,,20.18152618408203,23.407634735107422,,,110.00614166259766,6.790876388549805,9.682202339172363,36.58364486694336
2012-03-30,,32.468994140625,8.812742233276367,,,20.092134475708008,23.878292083740234,,,110.46109771728516,6.889581203460693,9.80554485321045,36.884979248046875
2012-04-02,,32.74699783325195,8.919781684875488,,,20.203882217407227,24.0307674407959,,,111.26911163330078,6.958677291870117,9.86721420288086,37.145748138427734
2012-04-03,,32.68880844116211,8.869830131530762,,,20.226226806640625,23.9644718170166,,,110.81414031982422,6.899449825286865,9.812012672424316,37.00088882446289
2012-04-04,,32.20391845703125,8.677164077758789,,,19.9133358001709,23.679428100585938,,,109.71590423583984,6.8056840896606445,9.653307914733887,36.59524917602539
2012-04-05,,32.35261154174805,8.65575885772705,,,19.868637084960938,23.520322799682617,,,109.66098022460938,6.859968185424805,9.611907958984375,36.45615768432617
2012-04-09,,31.835390090942383,8.463086128234863,,,19.3769474029541,23.1424617767334,,,108.4293441772461,6.632946491241455,9.549808502197266,36.067893981933594
2012-04-10,,30.781526565551758,8.206198692321777,,,18.6170654296875,21.96246910095215,,,106.60939025878906,6.405928134918213,9.66020679473877,35.2913703918457
2012-04-11,,31.1953182220459,8.363187789916992,,,18.840564727783203,22.12819480895996,,,107.47233581542969,6.5293121337890625,9.825809478759766,35.74337387084961
2012-04-12,,31.428077697753906,8.548717498779297,,,19.309894561767578,22.459651947021484,,,108.87651824951172,6.623076915740967,9.812012672424316,36.23593521118164
2012-04-13,,31.318164825439453,8.534449577331543,,,19.15345573425293,22.19448471069336,,,107.58211517333984,6.5243754386901855,9.729207992553711,36.08527755737305
2012-04-16,,31.641433715820312,8.65575885772705,,,19.60043716430664,22.545833587646484,,,107.51148986816406,6.721785068511963,9.894813537597656,36.57784652709961
2012-04-17,,32.02934265136719,8.812742233276367,,,20.02509307861328,22.989992141723633,,,109.10396575927734,6.850100517272949,10.005212783813477,36.890777587890625
2012-04-18,,32.02934265136719,8.698567390441895,,,19.60043716430664,22.65852165222168,,,108.73531341552734,6.6872406005859375,10.060416221618652,36.641597747802734
2012-04-19,,32.10694122314453,8.598668098449707,,,19.444000244140625,22.777860641479492,,,108.03711700439453,6.618143081665039,9.832709312438965,36.641597747802734
2012-04-20,,32.12632751464844,8.670026779174805,,,19.756893157958984,23.0562801361084,,,108.21754455566406,6.83529806137085,9.756810188293457,37.08781814575195
2012-04-23,,31.654340744018555,8.427412986755371,,,19.421653747558594,22.207738876342773,,,107.3075942993164,6.815549373626709,9.501506805419922,36.705345153808594
2012-04-24,,32.21038818359375,8.691435813903809,,,20.00273323059082,22.466279983520508,,,107.7154769897461,6.938935279846191,9.853412628173828,37.255859375
2012-04-25,,32.46254348754883,8.769928932189941,,,20.11447525024414,22.989992141723633,,,109.1902847290039,6.953738212585449,9.91551399230957,37.684669494628906
2012-04-26,,32.708213806152344,8.819880485534668,,,20.092134475708008,23.21537971496582,,,109.95117950439453,6.948806285858154,9.908615112304688,37.77742385864258
2012-04-27,,32.708213806152344,8.734248161315918,,,20.069780349731445,23.46729278564453,,,110.13163757324219,6.953738212585449,9.984516143798828,38.03818130493164
2012-04-30,,32.520713806152344,8.805610656738281,,,19.8909912109375,23.7059383392334,,,109.7237319946289,6.869840145111084,9.867215156555176,37.93967056274414
2012-05-01,,32.74053955078125,9.033952713012695,,,20.092134475708008,23.82526206970215,,,110.40625762939453,6.938935279846191,9.722308158874512,38.35111618041992
2012-05-02,,32.553035736083984,9.076769828796387,,,20.136831283569336,23.798744201660156,,,110.07672882080078,6.8846516609191895,9.70850944519043,38.293155670166016
2012-05-03,,32.46254348754883,8.912647247314453,,,20.159183502197266,23.76559829711914,,,109.23735809326172,6.850100517272949,9.729207992553711,38.159873962402344
2012-05-04,,32.46254348754883,8.734248161315918,,,19.667491912841797,23.22864532470703,,,107.47233581542969,6.623076915740967,9.667107582092285,37.82375717163086
2012-05-07,,32.73408508300781,8.855561256408691,,,20.00273323059082,23.48717498779297,,,107.55075073242188,6.706982135772705,9.667107582092285,38.09033203125
2012-05-08,,32.805198669433594,8.769928932189941,,,19.8909912109375,23.222003936767578,,,107.11929321289062,6.988283634185791,9.88791275024414,38.02079391479492
2012-05-09,,32.91508483886719,8.691435813903809,,,19.95802879333496,22.930326461791992,,,106.48387908935547,7.077123165130615,9.70850944519043,37.89910125732422
2012-05-10,,32.753475189208984,8.691435813903809,,,20.449724197387695,22.93695068359375,,,106.70352935791016,7.1412811279296875,9.74300765991211,37.928070068359375
2012-05-11,,32.74699783325195,8.662891387939453,,,20.293275833129883,22.95684242248535,,,106.38188171386719,7.096861839294434,9.88791275024414,38.009212493896484
2012-05-14,,32.14572525024414,8.455955505371094,,,19.980382919311523,22.380102157592773,,,105.20516967773438,6.978415012359619,9.943114280700684,37.52823257446289
2012-05-15,,32.1328010559082,8.44881820678711,,,19.734535217285156,22.19448471069336,,,104.60115051269531,7.012958526611328,10.005212783813477,37.331207275390625
2012-05-16,,31.90650177001953,8.377461433410645,,,19.287551879882812,21.94257926940918,,,104.2010498046875,6.953738212585449,9.99831485748291,36.91973876953125
2012-05-17,,31.156524658203125,8.099161148071289,,,18.840564727783203,21.239883422851562,,,102.6556625366211,6.83529806137085,9.929311752319336,35.841880798339844
2012-05-18,,30.568185806274414,7.913630485534668,,,18.550018310546875,20.50404167175293,,,101.77706909179688,6.7415266036987305,9.694707870483398,35.40726089477539
2012-05-21,,31.71900749206543,8.19192886352539,,,18.97466278076172,21.3459529876709,,,103.52642059326172,6.795812129974365,9.784411430358887,36.17798614501953
2012-05-22,,31.84185028076172,8.149114608764648,,,18.684123992919922,21.080781936645508,,,103.7068862915039,6.356578350067139,9.646405220031738,36.24753189086914
2012-05-23,,32.184513092041016,8.277559280395508,,,18.8852596282959,21.186845779418945,,,103.76177215576172,6.484894275665283,9.598108291625977,36.299686431884766
2012-05-24,,32.33322525024414,8.370320320129395,,,18.81821060180664,21.06753158569336,,,103.9657211303711,6.6674981117248535,9.853412628173828,36.46195602416992
2012-05-25,,31.84185028076172,8.249014854431152,,,18.751161575317383,20.881908416748047,,,103.6283950805664,6.692171573638916,9.984516143798828,36.31708526611328
2012-05-29,,32.38494873046875,8.527310371398926,,,18.550018310546875,21.425498962402344,,,104.88355255126953,6.761264324188232,9.70850944519043,36.83282470703125
2012-05-30,,31.77073860168457,8.363187789916992,,,18.527673721313477,21.07415008544922,,,103.36167907714844,6.751399040222168,9.639508247375488,35.957786560058594
2012-05-31,,32.048736572265625,8.51303768157959,,,18.572370529174805,21.200103759765625,,,103.13417053222656,6.785939693450928,9.812012672424316,36.23014450073242
2012-06-01,,30.516441345214844,8.134841918945312,,,18.013633728027344,20.25876235961914,,,100.53759002685547,6.637887954711914,9.542903900146484,35.34352111816406
2012-06-04,,30.69749641418457,8.013533592224121,,,17.85718536376953,20.165956497192383,,,100.49053192138672,6.6674981117248535,9.501506805419922,35.10013198852539
2012-06-05,,31.441001892089844,8.220471382141113,,,18.237123489379883,20.656518936157227,,,101.2514419555664,6.746459007263184,9.61880874633789,35.82450485229492
2012-06-06,,32.229774475097656,8.491631507873535,,,18.8852596282959,21.213363647460938,,,103.52642059326172,6.815549373626709,9.818914413452148,36.6184196472168
2012-06-07,,32.326759338378906,8.498767852783203,,,18.550018310546875,21.21336555480957,,,103.58917999267578,6.706982135772705,9.729207992553711,36.357643127441406
2012-06-08,,32.74699783325195,8.670026779174805,,,18.594715118408203,21.313682556152344,,,104.41289520263672,6.859968185424805,9.701610565185547,36.87338638305664
2012-06-11,,32.17158508300781,8.44881820678711,,,18.080684661865234,20.892356872558594,,,103.08712005615234,6.859968185424805,9.556705474853516,36.044700622558594
2012-06-12,,32.326759338378906,8.605807304382324,,,18.21478271484375,21.413997650146484,,,104.27164459228516,6.9191975593566895,9.542903900146484,36.386619567871094
2012-06-13,,32.11769485473633,8.56299114227295,,,18.103031158447266,21.233428955078125,,,103.60485076904297,6.924129009246826,9.384200096130371,36.201194763183594
2012-06-14,,32.614219665527344,8.791338920593262,,,18.438268661499023,21.24011993408203,,,104.70310974121094,7.032705307006836,9.246198654174805,36.72853088378906
2012-06-15,,32.75142288208008,8.92691707611084,,,18.460622787475586,21.233428955078125,,,105.77396392822266,7.037641525268555,9.667107582092285,36.954524993896484
2012-06-18,,33.11075210571289,8.919781684875488,,,18.50532341003418,21.300308227539062,,,105.97897338867188,7.062315940856934,9.598108291625977,37.26165008544922
2012-06-19,,33.43741989135742,9.02681827545166,,,18.415925979614258,21.587873458862305,,,107.00408172607422,7.289339542388916,9.860311508178711,37.412322998046875
2012-06-20,,33.60728454589844,9.033952713012695,,,18.32652473449707,21.708255767822266,,,106.83058166503906,7.309077739715576,9.901713371276855,37.39493179321289
2012-06-21,,33.2936897277832,8.912647247314453,,,18.103031158447266,21.139806747436523,,,104.43344116210938,7.1412811279296875,9.653307914733887,36.78646469116211
2012-06-22,,33.36555862426758,8.912647247314453,,,18.34886932373047,21.092992782592773,,,105.23775482177734,7.225179672241211,9.99831485748291,36.792266845703125
2012-06-25,,33.11075210571289,8.71998119354248,,,17.85718536376953,20.66497802734375,,,103.55030059814453,7.086988925933838,10.019018173217773,36.604713439941406
2012-06-26,,33.46355056762695,8.684296607971191,,,17.94658851623535,20.845544815063477,,,104.07070922851562,7.170887470245361,9.99831485748291,36.72740936279297
2012-06-27,,33.548484802246094,8.698567390441895,,,18.207672119140625,20.83885955810547,,,105.00909423828125,7.1910014152526855,10.191519737243652,36.87347412109375
2012-06-28,,33.85554885864258,8.662891387939453,,,18.5936222076416,21.106359481811523,,,104.70941925048828,7.100489616394043,10.212217330932617,37.27662658691406
2012-06-29,,34.82248306274414,9.005412101745605,,,19.229297637939453,22.22321319580078,,,107.31947326660156,7.331803798675537,10.426126480102539,38.22898483276367
2012-07-02,,35.2406005859375,9.212350845336914,,,19.683351516723633,22.30345916748047,,,107.64278411865234,7.417298316955566,10.63313102722168,38.64966583251953
2012-07-03,,35.123008728027344,9.269436836242676,,,19.751462936401367,22.41046714782715,,,108.35244750976562,7.527926445007324,10.68832778930664,38.877532958984375
2012-07-05,,34.985801696777344,9.190942764282227,,,19.683351516723633,22.136272430419922,,,107.86358642578125,7.5430097579956055,10.820455551147461,38.63798904418945
2012-07-06,,34.985801696777344,9.190942764282227,,,19.77416229248047,22.122894287109375,,,106.83845520019531,7.512840270996094,10.688328742980957,38.73147201538086
2012-07-09,,34.85515213012695,9.091039657592773,,,19.728761672973633,21.86876106262207,,,106.70445251464844,7.467585563659668,10.653560638427734,38.77236557006836
2012-07-10,,34.50233840942383,8.898372650146484,,,19.547134399414062,21.634695053100586,,,105.77396392822266,7.346892833709717,10.674419403076172,38.35753631591797
2012-07-11,,34.47621536254883,8.912647247314453,,,19.796863555908203,21.815265655517578,,,105.78971862792969,7.367006778717041,10.716146469116211,38.398433685302734
2012-07-12,,34.68528366088867,8.89123821258545,,,20.36443328857422,21.72163200378418,,,105.27717590332031,7.397180080413818,10.702239036560059,38.51528549194336
2012-07-13,,35.10993957519531,8.955458641052246,,,20.296327590942383,21.928955078125,,,107.04347229003906,7.422324180603027,11.119477272033691,38.988548278808594
2012-07-16,,35.24713897705078,9.019684791564941,,,20.250926971435547,21.8620662689209,,,106.79115295410156,7.482667922973633,11.063849449157715,39.06451416015625
2012-07-17,,35.72407531738281,9.269436836242676,,,20.704980850219727,22.10283660888672,,,107.5245361328125,7.588273048400879,11.195975303649902,39.43844223022461
2012-07-18,,35.449676513671875,9.233757019042969,,,20.795791625976562,22.10283660888672,,,108.32091522216797,7.598324298858643,11.15424919128418,39.20473098754883
2012-07-19,,35.03153610229492,9.048226356506348,,,20.296327590942383,21.855390548706055,,,108.60478210449219,7.4022088050842285,11.126431465148926,38.79573440551758
2012-07-20,,34.24753952026367,8.876968383789062,,,20.182815551757812,21.474185943603516,,,107.61122131347656,7.336836814880371,11.147294044494629,38.59125518798828
2012-07-23,,33.71182632446289,8.634346961975098,,,19.97848892211914,21.01942253112793,,,106.52306365966797,7.211117744445801,10.723101615905762,38.310791015625
2012-07-24,,33.75754928588867,8.555855751037598,,,20.001195907592773,20.965925216674805,,,105.60838317871094,7.281518936157227,10.437984466552734,38.1822509765625
2012-07-25,,33.809814453125,8.65575885772705,,,20.11470603942871,21.186616897583008,,,105.63201141357422,7.341865062713623,10.361493110656738,38.16471862792969
2012-07-26,,34.25408172607422,8.92691707611084,,,20.160112380981445,21.56781768798828,,,107.37468719482422,7.231233596801758,10.410170555114746,38.503597259521484
2012-07-27,,34.29328536987305,9.112448692321777,,,20.40984344482422,21.74838638305664,,,109.35389709472656,7.2764973640441895,10.521430969238281,38.87169647216797
2012-07-30,,34.65913772583008,9.033952713012695,,,20.36443328857422,21.57450294494629,,,109.35389709472656,7.286553859710693,10.49361801147461,39.052825927734375
2012-07-31,,34.94007110595703,9.091039657592773,,,20.296327590942383,21.62131690979004,,,108.5890121459961,7.271463394165039,10.368443489074707,38.99439239501953
2012-08-01,,34.789817810058594,8.998274803161621,,,20.160112380981445,21.66143798828125,,,108.49441528320312,7.256381511688232,10.305858612060547,38.80742263793945
2012-08-02,,34.123409271240234,8.991135597229004,,,20.137407302856445,21.634695053100586,,,107.74528503417969,7.2412896156311035,10.201550483703613,38.91843032836914
2012-08-03,,34.868202209472656,9.276575088500977,,,20.40984344482422,22.51077651977539,,,109.88220977783203,7.35695219039917,10.368443489074707,39.22225570678711
2012-08-06,,34.8159294128418,9.290846824645996,,,20.659574508666992,22.691343307495117,,,110.0950927734375,7.427353858947754,10.424076080322266,39.18135452270508
2012-08-07,,34.1103515625,9.069634437561035,,,20.38713836669922,22.577665328979492,,,110.64708709716797,7.367006778717041,10.451889038085938,38.71977996826172
2012-08-08,,34.0972785949707,8.948325157165527,,,20.477954864501953,22.363651275634766,,,110.78113555908203,7.35695219039917,10.396257400512695,38.45684814453125
2012-08-09,,34.19528579711914,9.033952713012695,,,20.092008590698242,22.236581802368164,,,110.87574768066406,7.422324180603027,10.472756385803223,38.33415603637695
2012-08-10,,34.208335876464844,8.948325157165527,,,20.273622512817383,22.203149795532227,,,111.0571517944336,7.216146945953369,10.535343170166016,38.38673400878906
